web-scraper-order,web-scraper-start-url,link,link-href
1674879277-4962,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,可信赖自动驾驶？,https://zhuanlan.zhihu.com/p/479266383
1674879277-4963,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,基于R---预测森林火灾发生的概率,https://zhuanlan.zhihu.com/p/61263204
1674879277-4964,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,人工智能和自动驾驶全球治理动态及监管趋势,https://zhuanlan.zhihu.com/p/572281885
1674879277-4965,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,硕士方向是图像处理深度学习一类的，想发一篇sci，本人小菜一枚，有没有比较容易发的期刊推荐？,https://www.zhihu.com/question/332713783/answer/1778446358
1674879277-4966,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,考研调剂情况不容乐观，有没有可能捡漏？,https://www.zhihu.com/question/520895261/answer/2384089206
1674879277-4967,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,人工智能或将突破建筑业“用工瓶颈”,https://zhuanlan.zhihu.com/p/38026130
1674879277-4968,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,每周AI资讯-20220716,https://zhuanlan.zhihu.com/p/542305687
1674879277-4969,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,去英国读计算机哪个大学比较好？,https://www.zhihu.com/question/276964276/answer/2555722653
1674879277-4970,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,Dowell Jobs｜缩编 百万求职人emo，最卷最冷的求职季？,https://zhuanlan.zhihu.com/p/519887844
1674879277-4971,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,化学工艺中可能产生危险性产物（副产物）的反应,https://zhuanlan.zhihu.com/p/601225097
1674879277-4972,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,如何评价trifecta performance这个汽车ecu程序商？,https://www.zhihu.com/question/466099517/answer/2336529558
1674879277-4973,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E5%AE%89%E5%85%A8%E4%BA%8B%E6%95%85,主线科技 CEO 张天雷称「无人驾驶的『样板间』已搭好」，其中还有哪些信息值得关注？,https://www.zhihu.com/question/514313567
1674880053-5167,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,What is Artificial Intelligence,https://www.zhihu.com/zvideo/1320528812124401664
1674880053-5168,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,在中国发一篇Artificial Intelligence（AIJ）有多难？,https://www.zhihu.com/question/56532915/answer/233048711
1674880053-5169,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,【期刊推荐】中科院2区 | 容易录用 | Artificial Intelligence,https://zhuanlan.zhihu.com/p/381131673
1674880053-5170,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Use of Artificial Intelligence to Over,https://www.zhihu.com/zvideo/1557473734528770048
1674880053-5171,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,如何评价Wiley新刊advanced intelligent systems? 影响因子会到多少？,https://www.zhihu.com/question/356748310/answer/1680046694
1674880053-5172,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial Intelligence,https://zhuanlan.zhihu.com/p/341858395
1674880053-5173,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial Intelligence - 人工智能 前言（英文字幕）,https://www.zhihu.com/zvideo/1551678468362096641
1674880053-5174,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial Intelligence,https://zhuanlan.zhihu.com/p/516529852
1674880053-5175,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,发表学术论文网站：ARTIFICIAL INTELLIGENCE REVIEW,https://zhuanlan.zhihu.com/p/481440177
1674880053-5176,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,A Algorithm In Artificial Intelligence,https://www.zhihu.com/zvideo/1570737186638655489
1674880053-5177,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial intelligence,https://zhuanlan.zhihu.com/p/425112882
1674880053-5178,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,颠覆世界，第十艺术——人工智能（Artificial Intelligence）,https://zhuanlan.zhihu.com/p/515391485
1674880053-5179,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,怎样发表学术论文:ARTIFICIAL INTELLIGENCE,https://zhuanlan.zhihu.com/p/481436914
1674880053-5180,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial Intelligence: A Modern Approach,https://zhuanlan.zhihu.com/p/406880578
1674880053-5181,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Economist文章：Artificial intelligence’s new frontier,https://zhuanlan.zhihu.com/p/576878188
1674880053-5182,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial Intelligence A Modern Approach,https://zhuanlan.zhihu.com/p/430985595
1674880053-5183,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,What is Artificial Intelligence In 5 m,https://www.zhihu.com/zvideo/1308526714818035712
1674880053-5184,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,IEEE Transactions on Artificial Intelligence这期刊怎么样？,https://www.zhihu.com/question/548999484/answer/2827942064
1674880053-5185,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,在爱丁堡大学就读MSc Artificial Intelligence是什么体验？,https://www.zhihu.com/question/41572535/answer/534301124
1674880053-5186,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial Intelligence in Radiology_ F,https://www.zhihu.com/zvideo/1557474032018288640
1674880053-5187,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,受邀成为《Artificial Intelligence and and Applications》(AIA)的创刊副主编,https://zhuanlan.zhihu.com/p/527644558
1674880053-5188,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,IEEE Transactions on Artificial Intelligence 期刊怎么样？,https://www.zhihu.com/question/497110717/answer/2218203831
1674880053-5189,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial intelligence has played an important role in industrial development,https://zhuanlan.zhihu.com/p/572673126
1674880053-5190,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,UCL新专业可持续发展人工智能硕士项目MSc in Artificial Intelligence for Sustainable Development怎么样？,https://zhuanlan.zhihu.com/p/529560559
1674880053-5191,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,游戏中的AI——Artificial Intelligence and Games,https://zhuanlan.zhihu.com/p/32144608
1674880053-5192,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Technology——Artificial intelligence's new frontier (Foundation models),https://zhuanlan.zhihu.com/p/532139308
1674880053-5193,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,如何理解UCL的新专业医学机器人与人工智能硕士专业Medical Robotics and Artificial Intelligence？,https://zhuanlan.zhihu.com/p/345597515
1674880053-5194,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,How Does Artificial Intelligence Learn?,https://zhuanlan.zhihu.com/p/392326834
1674880053-5195,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,The Mathematics of Artificial Intelligence人工智能的数学,https://zhuanlan.zhihu.com/p/548288988
1674880053-5196,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,《Artificial Intelligence》Lecture 6 Search 3: Search with costs & Heuristic search,https://zhuanlan.zhihu.com/p/28534285
1674880053-5197,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Springer推出新书《Artificial Intelligence in Drug Design》,https://zhuanlan.zhihu.com/p/492979952
1674880053-5198,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,详解-UCL新开人工智能可持续发展硕士/（Artificial Intelligence for Sustainable Development MS）,https://zhuanlan.zhihu.com/p/535652837
1674880053-5199,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,【阅读笔记】Evaluation and accurate diagnoses of pediatric diseases using artificial intelligence,https://zhuanlan.zhihu.com/p/494336287
1674880053-5200,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,[光计算与人工智能]论文阅读1：Photonics for artificial intelligence and neuromorphic computing,https://zhuanlan.zhihu.com/p/426251945
1674880053-5201,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Securitization of Artificial Intelligence in China,https://zhuanlan.zhihu.com/p/399945284
1674880053-5202,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,国外期刊投稿:ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,https://zhuanlan.zhihu.com/p/436099534
1674880053-5203,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,计算机视觉领域，如何判断自己文章的水平高低？,https://www.zhihu.com/question/389381885/answer/1168535087
1674880053-5204,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,为什么在Artificial Intelligence上发现了AAAI几乎一模一样的论文？,https://www.zhihu.com/question/541305934/answer/2557152376
1674880053-5205,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能用了自我意识后应该将其毁灭吗?,https://www.zhihu.com/question/300885751/answer/531031058
1674880053-5206,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,你的专业，对你最大的影响或改变是什么?,https://www.zhihu.com/question/266361320/answer/365374115
1674880053-5207,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,清华大学已经取消会计专业，那么未来人工智能会取代会计从而导致失业吗？,https://www.zhihu.com/question/409468025/answer/2128406740
1674880053-5208,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,提赛德大学人工智能理学士（荣誉）Artificial Intelligence BSc (Hons)-专业课程、考试及选课辅导、提赛德大学essay论文辅导,https://zhuanlan.zhihu.com/p/576673455
1674880053-5209,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Artificial intelligence and law期刊有人投过吗?,https://www.zhihu.com/question/482966267/answer/2108789670
1674880053-5210,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,（论文23）Edge Intelligence: Paving the Last Mile of Artificial Intelligence with Edge Computing(页18-20）,https://zhuanlan.zhihu.com/p/412113532
1674880053-5211,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,提赛德大学辅导｜人工智能理学士（荣誉）Artificial Intelligence BSc (Hons)-专业课程、考试及选课辅导、提赛德大学essay论文辅导,https://zhuanlan.zhihu.com/p/560140488
1674880053-5212,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,为什么有些人宁可承认自己不够努力，却不愿承认自己智力（Intelligence）有所不足？,https://www.zhihu.com/question/21423177/answer/18339327
1674880053-5213,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,（论文15）Edge Intelligence: Paving the Last Mile of Artificial Intelligence with Edge Computing(页1-13）,https://zhuanlan.zhihu.com/p/407571237
1674880053-5214,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,伯明翰城市大学（BCU）辅导｜人工智能（Artificial Intelligence）,https://zhuanlan.zhihu.com/p/600531476
1674880053-5215,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,“ Intelligence Quotient ”这个词是不是有怪怪的？,https://www.zhihu.com/question/46679387/answer/120619409
1674880053-5216,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,澳大利亚阿德莱德大学（ADELAIDE）补习：COMP SCI 7092人工智能Artificial Intelligence辅导补习及选课指导,https://zhuanlan.zhihu.com/p/270161794
1674880053-5217,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,卡迪夫大学辅导｜人工智能（Artificial Intelligence）课程辅导及考前冲刺,https://zhuanlan.zhihu.com/p/561415758
1674880053-5218,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Intelligence Without Reason-Rodney A. Brooks阅读笔记,https://zhuanlan.zhihu.com/p/407120768
1674880053-5219,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,见到负面新闻的影响,https://zhuanlan.zhihu.com/p/530959137
1674880053-5220,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,伯明翰城市大学辅导｜BCU人工智能专业（Artificial Intelligence）辅导补习：课程辅导、作业辅导、论文辅导、考前冲刺辅导,https://zhuanlan.zhihu.com/p/571802652
1674880053-5221,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,长发可能导致的负面影响,https://zhuanlan.zhihu.com/p/66798442
1674880053-5222,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,这次四级考试不认识 clinic，直接写成了对学校食堂的建议，这算不算严重跑题啊？分数会很低吗？,https://www.zhihu.com/question/537210669/answer/2525845359
1674880053-5223,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,有哪些关于大脑的理论体系？,https://www.zhihu.com/question/20146367/answer/14128838
1674880053-5224,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,科学美国人 | 科技发展对大脑有着怎样的影响,https://zhuanlan.zhihu.com/p/62724103
1674880053-5225,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,【雅思考官Simon的107篇范文】第5篇：人工智能将会带来怎样的影响？,https://zhuanlan.zhihu.com/p/484290126
1674880053-5226,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,雅思大作文7分范文及解析：机器人对人类的影响,https://zhuanlan.zhihu.com/p/568941008
1674880053-5227,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,能给我推荐一下一些你觉得对你很有影响的书籍吗？,https://www.zhihu.com/question/565140553/answer/2826932106
1674880053-5228,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,考研英语时文赏读（64）：科技发展对大脑有着怎样的影响,https://zhuanlan.zhihu.com/p/383068874
1674880053-5229,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,神经哲学对人工智能有什么启发？,https://www.zhihu.com/question/553191044/answer/2796795037
1674880053-5230,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,为什么有的期刊被SCI/SSCI收录却没有影响因子？,https://www.zhihu.com/question/431608668/answer/2585069417
1674880053-5231,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,AI技术的应用会以什么方式影响生活呢？,https://www.zhihu.com/question/387910301/answer/1162325555
1674880053-5232,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,ai防御技术的出现会影响网络安全行业的就业情况吗？,https://www.zhihu.com/question/504635376/answer/2263784228
1674880053-5233,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能对我们的生活影响有多大？,https://www.zhihu.com/question/413747118/answer/2842540520
1674880053-5234,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,未来20年，人工智能会对CG绘画行业造成毁灭性打击吗?,https://www.zhihu.com/question/355572803/answer/1387611072
1674880053-5235,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,CV/ML/PR领域期刊最新影响因子（22年6月29日发布）,https://zhuanlan.zhihu.com/p/386091806
1674880053-5236,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能对在线学习的5大影响,https://zhuanlan.zhihu.com/p/67643187
1674880053-5237,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能的发展会对人类生活产生什么样的影响？,https://www.zhihu.com/question/61370340/answer/2436937422
1674880053-5238,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,【经济学人】机器人/AI对就业的影响,https://zhuanlan.zhihu.com/p/147716541
1674880053-5239,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,是什么影响了AI的未来？,https://zhuanlan.zhihu.com/p/100241512
1674880053-5240,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Collective Intelligence集体智慧和CI知识地图,https://zhuanlan.zhihu.com/p/551233228
1674880053-5241,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,Ggeneral intelligence，这个在人工智能和计算机领域怎样翻译比较好呀？,https://www.zhihu.com/question/53381253/answer/179146148
1674880053-5242,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,中国计算机协会推荐国际会议，期刊影响因子排名（会议前15，期刊前10）,https://zhuanlan.zhihu.com/p/433802709
1674880053-5243,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能，“抛弃”真实数据集？,https://zhuanlan.zhihu.com/p/489748716
1674880053-5244,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,计算机部分A类期刊最新影响因子(22年6月28日) -- 持续更新,https://zhuanlan.zhihu.com/p/535322940
1674880053-5245,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人类有哪些能力，是 AI 无法拥有的？,https://www.zhihu.com/question/344171541/answer/1609811264
1674880053-5246,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能，“抛弃”真实数据集？,https://zhuanlan.zhihu.com/p/490270349
1674880053-5247,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,柯洁与 AlphaGo 三场皆负，对围棋今后的发展会有哪些影响？,https://www.zhihu.com/question/60363580/answer/175833247
1674880053-5248,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,AlphaGo战胜围棋冠军和当年IBM深蓝战胜象棋冠军哪个意义和影响更大？,https://www.zhihu.com/question/54432440/answer/140106530
1674880053-5249,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,AI 人工智能技术类型有哪些？,https://www.zhihu.com/question/577843610/answer/2839970581
1674880053-5250,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,AI 可以给制造业带来哪些进步和帮助？,https://www.zhihu.com/question/377961554/answer/1608866511
1674880053-5251,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,AI 是否已经带来了颠覆性的产业价值？AI+不同领域的条件有哪些差异？,https://www.zhihu.com/question/538571123/answer/2604701128
1674880053-5252,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,2021必读8本关于人工智能伦理问题、社会价值及影响书籍推荐,https://zhuanlan.zhihu.com/p/356974851
1674880053-5253,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,财务机器人有哪些具体应用？对对企业有何影响？对财会人员的未来工作有何影响？,https://www.zhihu.com/question/389676435/answer/2248051929
1674880053-5254,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工 AI 绘画是否会让中低端画师失业？,https://www.zhihu.com/question/442610947/answer/2530211415
1674880053-5255,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,考研英语外刊｜噪音污染不但影响人，也影响动物的生存,https://zhuanlan.zhihu.com/p/601155028
1674880053-5256,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,关于人工神经网络与人工智能的哲学思考【《研究生公共政治课》课程论文】,https://zhuanlan.zhihu.com/p/536710403
1674880053-5257,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能（机器学习）对游戏开发有哪些影响？,https://www.zhihu.com/question/67284462/answer/558306435
1674880053-5258,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,本科绩点对出国有什么影响？,https://www.zhihu.com/question/20129566/answer/1683879336
1674880053-5259,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人机对齐概述 ｜1. 关于“人工智能的潜在风险预判和人机对齐的技术研究议程”的系列连载开启！,https://zhuanlan.zhihu.com/p/594165816
1674880053-5260,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,怎么看《人工智能的未来》(On intelligence)这本书中提出的智能框架？,https://www.zhihu.com/question/23885231/answer/27261044
1674880053-5261,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,美团差评影响,https://zhuanlan.zhihu.com/p/426768312
1674880053-5262,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,数学是 AI 的基本功吗？还有哪些学科重要？,https://www.zhihu.com/question/554748706/answer/2689839910
1674880053-5263,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,人工智能的最新进展有哪些？,https://www.zhihu.com/question/554429153/answer/2690290347
1674880053-5264,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,什么是深度学习？人工智能能影响未来的特点之一,https://zhuanlan.zhihu.com/p/572426384
1674880053-5265,https://www.zhihu.com/search?type=content&q=artificial%20intelligence%20%E8%B4%9F%E9%9D%A2%E5%BD%B1%E5%93%8D,有哪些关于人工智能的书籍可供推荐？,https://www.zhihu.com/question/25252987/answer/1071786832
